"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"16-B-020_9_27_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-021_9_27_2016_1_First"	0	0	0	0.33891213389121	0.66108787	0	1	"PASS"	0.66108787	5	0.33891213389121	4	0.32217573610879	NA	4.66108788556484	"5+"
"16-B-022_9_27_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-023_9_27_2016_1_First"	0	0	0	0.72972972972973	0.27027027	0	1	"PASS"	0.72972972972973	4	0.27027027	5	0.45945945972973	NA	4.27027026891892	"4-"
"16-B-025_9_28_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-026_9_28_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-027_9_28_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-028_9_28_2016_1_First"	0	0	0	0.14864864864865	0.85135135	0	1	"PASS"	0.85135135	5	0.14864864864865	4	0.70270270135135	NA	4.8513513445946	"5+"
"16-B-029_9_28_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-030_9_28_2016_1_First"	0	0	0	0.85606060606061	0.14393939	0	1	"PASS"	0.85606060606061	4	0.14393939	5	0.71212121606061	NA	4.14393937424244	"4-"
"16-B-031_9_28_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-032_9_26_2016_1_First"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"16-B-032_9_29_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-033_9_29_2016_1_First"	0	0.16666666666667	0.83333333	0	0	0	1	"PASS"	0.83333333	3	0.16666666666667	2	0.66666666333333	NA	2.83333332333334	"3+"
"16-B-034_9_29_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-035_9_30_2016_1_First"	0	0.8	0.2	0	0	0	1	"PASS"	0.8	2	0.2	3	0.6	NA	2.2	"2-"
"16-B-036_9_30_2016_1_First"	0	0.63513513513514	0.36486486	0	0	0	1	"PASS"	0.63513513513514	2	0.36486486	3	0.27027027513514	NA	2.36486485027028	"2-"
"16-B-037_9_30_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-039_9_30_2016_1_First"	0	0	0.23809523809524	0.76190476	0	0	1	"PASS"	0.76190476	4	0.23809523809524	3	0.52380952190476	NA	3.76190475428572	"4+"
"16-B-040_10_5_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-041_10_5_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-042_10_5_2016_1_First"	0	0.11538461538462	0.88461538	0	0	0	1	"PASS"	0.88461538	3	0.11538461538462	2	0.76923076461538	NA	2.88461537076924	"3+"
"16-B-043_10_5_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-044_10_5_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-045_10_5_2016_1_First"	0	0	0	0.09756097560976	0.90243902	0	1	"PASS"	0.90243902	5	0.09756097560976	4	0.80487804439024	NA	4.90243900243904	"5+"
"16-B-046_10_5_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-047_10_5_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-048_10_5_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-049_10_5_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-051_10_5_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-052_10_6_2016_1_First"	0	0	0	0.48305084745763	0.51694915	0	1	"PASS"	0.51694915	5	0.48305084745763	4	0.0338983025423699	"tie"	4.51694913983052	"5/4 tie"
"16-B-053_10_6_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-054_10_6_2016_1_First"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"16-B-055_10_6_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-056_10_7_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-057_10_7_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-058_10_7_2016_1_First"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"16-B-060_10_7_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-061_10_11_2016_1_First"	0	0	0	0.21951219512195	0.7804878	0	1	"PASS"	0.7804878	5	0.21951219512195	4	0.56097560487805	NA	4.7804877804878	"5+"
"16-B-062_10_11_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-062_10_17_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-063_10_11_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-064_10_11_2016_1_First"	0	0	0	0.3716814159292	0.62831858	0	1	"PASS"	0.62831858	5	0.3716814159292	4	0.2566371640708	NA	4.6283185637168	"5+"
"16-B-065_10_12_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-066_10_12_2016_1_First"	0	0.642857142857141	0.35714286	0	0	0	1	"PASS"	0.642857142857141	2	0.35714286	3	0.285714282857141	NA	2.35714286571428	"2-"
"16-B-067_10_12_2016_1_First"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"16-B-068_10_12_2016_1_First"	0	0.37179487179487	0.62820513	0	0	0	1	"PASS"	0.62820513	3	0.37179487179487	2	0.25641025820513	NA	2.62820513358974	"3+"
"16-B-069_10_13_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-070_10_13_2016_1_First"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"16-B-072_10_13_2016_1_First"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"16-B-073_10_13_2016_1_First"	0	0.27272727272727	0.72727273	0	0	0	1	"PASS"	0.72727273	3	0.27272727272727	2	0.45454545727273	NA	2.72727273545454	"3+"
"16-B-074_10_13_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-075_10_17_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-077_10_17_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-078_10_17_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-079_10_18_2016_1_First"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"16-B-081_10_18_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-082_10_18_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-082_10_8_2016_1_First"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"16-B-083_10_18_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-084_10_19_2016_1_First"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"16-B-085_10_19_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-086_10_19_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-087_10_19_2016_1_First"	0	0	0	0.44230769230769	0.55769231	0	1	"PASS"	0.55769231	5	0.44230769230769	4	0.11538461769231	"yes"	4.55769231923076	"5+"
"16-B-088_10_21_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-089_10_21_2016_1_First"	0	0	0	0.62037037037037	0.37962963	0	1	"PASS"	0.62037037037037	4	0.37962963	5	0.24074074037037	NA	4.37962963148148	"4-"
"16-B-090_10_21_2016_1_First"	0	0	0.93305439330544	0.06694561	0	0	1	"PASS"	0.93305439330544	3	0.06694561	4	0.86610878330544	NA	3.06694561991632	"3-"
"16-B-091_10_21_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-092_10_24_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-093_10_24_2016_1_First"	0	0	0.62637362637363	0.37362637	0	0	1	"PASS"	0.62637362637363	3	0.37362637	4	0.25274725637363	NA	3.37362635912089	"3-"
"16-B-094_10_24_2016_1_First"	0	0	0	0.99170124481328	0.00829876	0	1	"PASS"	0.99170124481328	4	0.00829876	5	0.98340248481328	NA	4.00829877925312	"4-"
"16-B-095_10_24_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-096_10_24_2016_1_First"	0	0.16666666666667	0.83333333	0	0	0	1	"PASS"	0.83333333	3	0.16666666666667	2	0.66666666333333	NA	2.83333332333334	"3+"
"16-B-097_10_25_2016_1_First"	0	0	0.225806451612899	0.77419355	0	0	1	"PASS"	0.77419355	4	0.225806451612899	3	0.548387098387101	NA	3.7741935548387	"4+"
"16-B-098_10_25_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-099_10_25_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-100_10_25_2016_1_First"	0	0.0434782608695699	0.0434782608695699	0.91304348	0	0	1	"PASS"	0.91304348	4	0.0434782608695699	2	0.86956521913043	NA	3.86956522434785	"4+"
"16-B-101_10_25_2016_1_First"	0	0	0.0674846625766898	0.93251534	0	0	1	"PASS"	0.93251534	4	0.0674846625766898	3	0.86503067742331	NA	3.93251534773007	"4+"
"16-B-102_10_26_2016_1_First"	0	0	0.45177664974619	0.54822335	0	0	1	"PASS"	0.54822335	4	0.45177664974619	3	0.0964467002538101	"tie"	3.54822334923857	"4/3 tie"
"16-B-104_10_26_2016_1_First"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"16-B-105_10_26_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-106_10_26_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-107_10_26_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-108_10_26_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-109_10_28_2016_1_First"	0	0.13414634146341	0.86585366	0	0	0	1	"PASS"	0.86585366	3	0.13414634146341	2	0.73170731853659	NA	2.86585366292682	"3+"
"16-B-110_10_28_2016_1_First"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"16-B-111_10_28_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-112_10_28_2016_1_First"	0	0	0	0.22994652406417	0.77005348	0	1	"PASS"	0.77005348	5	0.22994652406417	4	0.54010695593583	NA	4.77005349625668	"5+"
"16-B-113_10_28_2016_1_First"	0	0	0	0.77083333333333	0.22916667	0	1	"PASS"	0.77083333333333	4	0.22916667	5	0.54166666333333	NA	4.22916668333332	"4-"
"16-B-114_10_28_2016_1_First"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"16-B-115_10_28_2016_1_First"	0	0.34848484848485	0.65151515	0	0	0	1	"PASS"	0.65151515	3	0.34848484848485	2	0.303030301515151	NA	2.6515151469697	"3+"
"16-B-116_10_28_2016_1_First"	0	0.65151515151515	0.34848485	0	0	0	1	"PASS"	0.65151515151515	2	0.34848485	3	0.30303030151515	NA	2.3484848530303	"2-"
"16-B-117_10_31_2016_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"16-B-118_10_31_2016_1_First"	0	0	0	0.47368421052632	0.52631579	0	1	"PASS"	0.52631579	5	0.47368421052632	4	0.05263157947368	"tie"	4.52631579210528	"5/4 tie"
"16-B-119_10_31_2016_1_First"	0	0	0	0.50442477876106	0.49557522	0	1	"PASS"	0.50442477876106	4	0.49557522	5	0.00884955876105986	"tie"	4.49557521504424	"4/5 tie"
"16-B-120_10_31_2016_1_First"	0	0	0	0.69811320754717	0.30188679	0	1	"PASS"	0.69811320754717	4	0.30188679	5	0.39622641754717	NA	4.30188678018868	"4-"
"16-B-121_10_31_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-122_10_31_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-123_11_2_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-124_11_2_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"16-B-125_11_2_2016_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"16-B-126_11_2_2016_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-1_10_3_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-11_10_5_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-12_10_5_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-13_10_5_2017_1_First"	0	0	0.89830508474576	0.10169492	0	0	1	"PASS"	0.89830508474576	3	0.10169492	4	0.79661016474576	NA	3.10169493423728	"3-"
"7955.02-14_10_5_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-15_10_6_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-16_10_6_2017_1_First"	0	0	0.78698224852071	0.21301775	0	0	1	"PASS"	0.78698224852071	3	0.21301775	4	0.57396449852071	NA	3.21301774556213	"3-"
"7955.02-17_10_6_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-18_10_6_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-19_10_6_2017_1_First"	0	0	0	0.47260273972603	0.52739726	0	1	"PASS"	0.52739726	5	0.47260273972603	4	0.05479452027397	"tie"	4.52739725890412	"5/4 tie"
"7955.02-2_10_3_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-20_10_10_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-21_10_10_2017_1_First"	0	0	0.47826086956522	0.52173913	0	0	1	"PASS"	0.52173913	4	0.47826086956522	3	0.0434782604347801	"tie"	3.52173912869566	"4/3 tie"
"7955.02-22_10_10_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-23_10_10_2017_1_First"	0	0	0.70165745856354	0.29834254	0	0	1	"PASS"	0.70165745856354	3	0.29834254	4	0.40331491856354	NA	3.29834253569062	"3-"
"7955.02-24_10_11_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-25_10_11_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-26_10_11_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-27_10_11_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-28_10_11_2017_1_First"	0	0	0	0.16182572614108	0.83817427	0	1	"PASS"	0.83817427	5	0.16182572614108	4	0.67634854385892	NA	4.83817425456432	"5+"
"7955.02-29_10_11_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-3_10_3_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-30_10_12_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-31_10_12_2017_1_First"	0	0	0	0.39194139194139	0.60805861	0	1	"PASS"	0.60805861	5	0.39194139194139	4	0.21611721805861	NA	4.60805861776556	"5+"
"7955.02-32_10_12_2017_1_First"	0	0	0.34710743801653	0.65289256	0	0	1	"PASS"	0.65289256	4	0.34710743801653	3	0.30578512198347	NA	3.65289255404959	"4+"
"7955.02-33_10_13_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-35_10_13_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-36_10_13_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-37_10_16_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-39_10_16_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-4_10_3_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-41_10_16_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-43_10_16_2017_1_First"	0	0	0.16353887399464	0.83646113	0	0	1	"PASS"	0.83646113	4	0.16353887399464	3	0.67292225600536	NA	3.83646114198392	"4+"
"7955.02-44_10_16_2017_1_First"	0	0.22222222222222	0.77777778	0	0	0	1	"PASS"	0.77777778	3	0.22222222222222	2	0.55555555777778	NA	2.77777778444444	"3+"
"7955.02-45_10_16_2017_1_First"	0	0.90540540540541	0.09459459	0	0	0	1	"PASS"	0.90540540540541	2	0.09459459	3	0.81081081540541	NA	2.09459458081082	"2-"
"7955.02-46_10_16_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-48_10_17_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-49_10_17_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-5_10_3_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-51_10_17_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-52_10_17_2017_1_First"	0	0.40136054421769	0.40136054421769	0.19727891	0	0	1	"PASS"	0.40136054421769	2	0.40136054421769	2	0	"tie"	2.79591836108845	"2/2 tie"
"7955.02-54_10_17_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-56_10_18_2017_1_First"	0	0	0	0.47465437788018	0.52534562	0	1	"PASS"	0.52534562	5	0.47465437788018	4	0.0506912421198198	"tie"	4.52534561152072	"5/4 tie"
"7955.02-58_10_18_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-59_10_18_2017_1_First"	0	0.934782608695651	0.06521739	0	0	0	1	"PASS"	0.934782608695651	2	0.06521739	3	0.869565218695651	NA	2.0652173873913	"2-"
"7955.02-6_10_4_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-61_10_18_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-62_10_18_2017_1_First"	0	0.3780487804878	0.62195122	0	0	0	1	"PASS"	0.62195122	3	0.3780487804878	2	0.2439024395122	NA	2.6219512209756	"3+"
"7955.02-63_10_19_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-64_10_19_2017_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.02-67_10_19_2017_1_First"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"7955.02-68_10_23_2017_1_First"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"7955.02-69_10_23_2017_1_First"	0	0	0.59281437125749	0.40718563	0	0	1	"PASS"	0.59281437125749	3	0.40718563	4	0.18562874125749	"yes"	3.40718563377247	"3-"
"7955.02-7_10_4_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-70_11_2_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-71_11_2_2017_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.02-72_11_2_2017_1_First"	0	0	0.61581920903955	0.38418079	0	0	1	"PASS"	0.61581920903955	3	0.38418079	4	0.23163841903955	NA	3.38418078711865	"3-"
"7955.02-8_10_4_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.02-9_10_4_2017_1_First"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7955.4-1_10_1_2018_1_First"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"7955.4-10_10_2_2018_1_First"	0	0.45622119815668	0.45622119815668	0.0875576	0	0	1	"PASS"	0.45622119815668	2	0.45622119815668	2	0	"tie"	2.6313363907834	"2/2 tie"
"7955.4-11_10_2_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-12_10_2_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-13_10_2_2018_1_First"	0	0	0.08457711442786	0.91542289	0	0	1	"PASS"	0.91542289	4	0.08457711442786	3	0.83084577557214	NA	3.91542290328358	"4+"
"7955.4-14_10_2_2018_1_First"	0	0	0.06603773584906	0.93396226	0	0	1	"PASS"	0.93396226	4	0.06603773584906	3	0.86792452415094	NA	3.93396224754718	"4+"
"7955.4-15_10_5_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-16_10_5_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-17_10_5_2018_1_First"	0	0.2	0.8	0	0	0	1	"PASS"	0.8	3	0.2	2	0.6	NA	2.8	"3+"
"7955.4-18_10_9_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-19_10_9_2018_1_First"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"7955.4-2_10_1_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"7955.4-20_10_9_2018_1_First"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"7955.4-21_10_9_2018_1_First"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"7955.4-23_10_9_2018_1_First"	0	0.84883720930233	0.15116279	0	0	0	1	"PASS"	0.84883720930233	2	0.15116279	3	0.69767441930233	NA	2.15116278860466	"2-"
"7955.4-25_10_9_2018_1_First"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
