"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"4134_1_CT 05-02- NQ pick_NQ pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"4323_1_260- NQ Kick_NQ Kick"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"4744_1_211_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"4745_1_03-B-010- First_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4745_1_03-B-010-Second_Kick Net 2M2"	0	0	0	0.732673267326733	0.267326732673267	0	1	"PASS"	0.732673267326733	4	0.267326732673267	5	0.465346534653466	NA	4.26732673267327	"4-"
"4746_1_WL1_Kick Net 2M2"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"4747_1_210_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"4784_1_EB1_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4785_1_EB2_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"4786_1_EB3_Kick Net 2M2"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"4787_1_EB4_Kick Net 2M2"	0	0	0.0348258706467661	0.75	0.215174129353234	0	1	"PASS"	0.75	4	0.215174129353234	5	0.534825870646766	NA	4.18034825870647	"4-"
"4789_1_EB6_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4811_1_03-B-064-First_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"4811_1_03-B-064-Second_Kick Net 2M2"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"4812_1_03-B-063-First_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"4812_1_03-B-063-Second_Kick Net 2M2"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"4827_1_03-B-087_Kick Net 2M2"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"4828_1_03-B-086-1st 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4828_1_03-B-086-2nd 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4829_1_03-B-085_Kick Net 2M2"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"4830_1_03-B-084- 1st 200_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"4830_1_03-B-084- 2nd 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4831_1_HR12_Kick Net 2M2"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"4832_1_03-B-081- 1st 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4832_1_03-B-081- 2nd 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4833_1_03-B-083- 2nd 200_NQ Kick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"4834_1_03-B-082_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4857_1_03-B-095- 2nd 200_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"4859_1_03-B-093- 2nd 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"4997_1_04-B-003- 1st 200_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"4998_1_04-B-004- 1st 200_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"5005_1_04-B-011- 2nd 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"5006_1_04-B-012- 2nd 200_NQ Kick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"5007_1_04-B-013- 2nd 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"5017_1_04-B-020- 1st 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"5017_1_04-B-020- 2nd 200_Kick Net 2M2"	0	0	0	0.0714285714285714	0.928571428571429	0	1	"PASS"	0.928571428571429	5	0.0714285714285714	4	0.857142857142858	NA	4.92857142857143	"5+"
"5018_1_04-B-021- 1st 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"5018_1_04-B-021- 2nd 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"5028_1_04-B-023-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"5029_1_04-B-024-Second_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"5036_1_04-B-030-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6085_1_04-B-037-Second_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6111_1_04-B-039-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6112_1_04-B-040-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6113_1_04-B-041-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6116_1_04-B-044-Second_Low Gradient multi-habitat"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6134_1_04-B-048-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6135_1_04-B-045-Second_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6158_1_04-B-050-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6159_1_04-B-051-Second_Low Gradient multi-habitat"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6160_1_04-B-053-Second_Low Gradient multi-habitat"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6161_1_04-B-052-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6162_1_04-B-054-Second_Kick Net 2M2"	0	0	0	0.65	0.35	0	1	"PASS"	0.65	4	0.35	5	0.3	NA	4.35	"4-"
"6163_1_04-B-055-Second_Low Gradient multi-habitat"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6163_1_04-B-055-Third_Low Gradient multi-habitat 2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6166_1_04-B-057-Second_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"6167_1_04-B-058-Second_Low Gradient multi-habitat"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6169_1_04-B-061-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6169_1_04-B-061-Third_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6171_1_NR6- NQ Pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6174_1_04-B-067-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6175_1_04-B-068-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6180_1_04-B-074-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6189_1_04-B-084-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6191_1_04-B-091-Third_Kick Net 2M2"	0	0	0	0.976744186046512	0.0232558139534884	0	1	"PASS"	0.976744186046512	4	0.0232558139534884	5	0.953488372093024	NA	4.02325581395349	"4-"
"6198_1_210_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6199_1_WL2_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6200_1_211- E_Lab combined sample"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"6200_1_211- GH_Kick Net 0.5M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6200_2_211- MB_Kick Net 0.5M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6200_3_211- CB_Kick Net 0.5M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6200_4_211- TL_Kick Net 0.5M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6202_1_04-B-107-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6203_1_04-B-106-Second_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6203_1_04-B-106-Third_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6240_1_04-B-162-Second_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6251_1_MD9A- NQ pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6252_1_MD18- FC_Field check-NQ Pick"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6252_1_MD18- NQ Pick_NQ Pick"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6258_1_MD10- NQ Pick_NQ Pick"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6284_1_PR7- Surber A_Surber 1 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6284_1_PR7- Surber B_Surber 1 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6284_1_PR7- Surber C_Surber 1 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6284_1_PR7- Surber D_Surber 1 ft.2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6866_1_NR7-5- BI_Kick Net BI"	0	0	0	0.140350877192983	0.859649122807017	0	1	"PASS"	0.859649122807017	5	0.140350877192983	4	0.719298245614034	NA	4.85964912280702	"5+"
"6867_1_NR7-1- BI_Kick Net BI"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6868_1_NR7-4E- BI_Kick Net BI"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6869_1_NR7-4W- BI_Kick Net BI"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6872_1_101- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6875_1_NR21A- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6875_1_NR21A_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6882_1_14- RANQ_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"6883_1_NR16-RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6885_1_PR3-RA 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6885_1_PR3-RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6886_1_PR4- RA100_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6886_1_PR4- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6887_1_PR6- RA100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6887_1_PR6- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6888_1_PR8- RA100_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6888_1_PR8- RANQ_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6889_1_PR7- RA100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6889_1_PR7- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6890_1_PR9-RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6890_1_PR9-RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6891_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6893_1_QR9A- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6894_1_63- Whole_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6895_1_142- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6896_1_QR12- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6897_1_58- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6900_1_50- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6904_1_5- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6907_1_110- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6908_1_17A- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6909_1_20- RA 200_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6909_1_20- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6910_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6912_1_5- RANQ_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6913_1_40-RA 200_Kick Net 2M2"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"6914_1_41- RA 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6914_1_41- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6915_1_50- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6916_1_58- RA whole_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6920_1_25- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6920_1_25-RBP III_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6924_1_19- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6924_1_19- RBP III_Kick Net 2M2"	0	0	0	0.80952380952381	0.19047619047619	0	1	"PASS"	0.80952380952381	4	0.19047619047619	5	0.61904761904762	NA	4.19047619047619	"4-"
"6925_1_20- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6925_1_20- RBP III_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6926_1_17A- RA 1st 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6926_1_17A- RA 2nd 100_Kick Net 2M2"	0	0	0.4	0.4	0.2	0	1	"PASS"	0.4	3	0.4	3	0	"tie"	3.8	"3/3 tie"
"6926_1_17A- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6927_1_58_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6928_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6929_1_63- RA 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6930_1_5- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6931_1_14-RANQ Pick_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6934_1_50- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6935_1_19- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6935_1_19- RBP III_Kick Net 2M2"	0	0	0	0.375661375661376	0.624338624338624	0	1	"PASS"	0.624338624338624	5	0.375661375661376	4	0.248677248677248	NA	4.62433862433862	"5+"
"6936_1_25- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6936_1_25- RBP III_Kick Net 2M2"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"6938_1_46-RBP III_Kick Net 2M2"	0	0	0	0.628787878787879	0.371212121212121	0	1	"PASS"	0.628787878787879	4	0.371212121212121	5	0.257575757575758	NA	4.37121212121212	"4-"
"6939_1_19- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6939_1_19-RBP III_Kick Net 2M2"	0	0	0	0.00478468899521527	0.995215311004785	0	1	"PASS"	0.995215311004785	5	0.00478468899521527	4	0.99043062200957	NA	4.99521531100479	"5+"
"6940_1_52- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6941_1_14- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6944_1_40- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6945_1_41- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6947_1_5- RANQ_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6949_1_22- RBP III_Kick Net 2M2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"6950_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6951_1_63-RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6952_1_58- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6952_1_58- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6953_1_15- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6954_1_16- RANQ_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6955_1_20- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6955_1_20- RBP III_Kick Net 2M2"	0	1	0	0	0	0	1	"PASS"	1	2	0	NA	1	NA	2	"2"
"6956_1_47- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6956_1_47- RBP III_Kick Net 2M2"	0	0.236842105263158	0.763157894736842	0	0	0	1	"PASS"	0.763157894736842	3	0.236842105263158	2	0.526315789473684	NA	2.76315789473684	"3+"
"6961_1_54- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6962_1_25- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6965_1_PR8-comp. 1st & 2nd_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6966_1_PR6-comp. 1st & 2nd_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6968_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6971_1_20-RBP III_Kick Net 2M2"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"6972_1_35-RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6983_1_18- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6984_1_PR8- RANQ_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"6984_1_PR8- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6985_1_PR3-RA comb 200_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6985_1_PR3-RANQ Pick_Kick Net 2M2"	0	0	0	0	0.75	0.25	1	"PASS"	0.75	5	0.25	6	0.5	NA	5.25	"5-"
"6986_1_PR4- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6986_1_PR4- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6987_1_PR5- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6987_1_PR5- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6988_1_PR6- RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6988_1_PR6- RBP III_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6989_1_PR7- RANQ_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"6989_1_PR7- RBP III_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6993_1_65- whole_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"6994_1_14- 1st 100_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6995_1_PR9- RANQ_Kick Net 2M2"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"6995_1_PR9-Comb 1st & 2nd_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6996_1_64- whole_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"6997_1_19- 1st 100_Kick Net 2M2"	0	0	0.1	0.1	0.8	0	1	"PASS"	0.8	5	0.1	3	0.7	NA	4.7	"5+"
"6999_1_53- 2nd 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7004_1_6- 1st 100_Kick Net 2M2"	0	0	0	0	0.5	0.5	1	"PASS"	0.5	5	0.5	6	0	"tie"	5.5	"5/6 tie"
"7004_1_6- 2nd 100_Kick Net 2M2"	0	0	0	0	0.25	0.75	1	"PASS"	0.75	6	0.25	5	0.5	NA	5.75	"6+"
"7011_1_31- 2nd 100_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7012_1_20- 2nd 100_Kick Net 2M2"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"7012_6_20- 1st 100_Kick Net 2M2"	0	0.65	0.35	0	0	0	1	"PASS"	0.65	2	0.35	3	0.3	NA	2.35	"2-"
"7016_1_37-Comb.1st& 2nd_Kick Net 2M2"	0	0	0.100436681222708	0.899563318777292	0	0	1	"PASS"	0.899563318777292	4	0.100436681222708	3	0.799126637554584	NA	3.89956331877729	"4+"
"702_1_223 -RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7021_1_17A- GH RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"7021_2_17A- EP2 RANQ_Kick Net 2M2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
