"SampleID"	"L1"	"L2"	"L3"	"L4"	"L5"	"L6"	"Memb.Total"	"Memb.QC"	"Lev.1.Memb"	"Lev.1.Name"	"Lev.2.Memb"	"Lev.2.Name"	"Lev.Memb.Diff"	"Lev.Memb.close"	"Lev.Prop.Num"	"Lev.Prop.Nar"
"2017018"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017019"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017020"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"2017021"	0	0	0.772727272727272	0.22727273	0	0	1	"PASS"	0.772727272727272	3	0.22727273	4	0.545454542727272	NA	3.22727273818182	"3-"
"2017022"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"2017023"	0	0	0.0222222222222199	0.97777778	0	0	1	"PASS"	0.97777778	4	0.0222222222222199	3	0.95555555777778	NA	3.97777778666666	"4+"
"2017024"	0	0	0.435064935064933	0.56493506	0	0	1	"PASS"	0.56493506	4	0.435064935064933	3	0.129870124935067	"yes"	3.5649350451948	"4+"
"2017025"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"2017026"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017027"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"2017028"	0.33009708737864	0	0.66990291	0	0	0	1	"PASS"	0.66990291	3	0.33009708737864	1	0.33980582262136	NA	2.33980581737864	"2-"
"2017029"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017030"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017031"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017032"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017033"	0	0.25	0.75	0	0	0	1	"PASS"	0.75	3	0.25	2	0.5	NA	2.75	"3+"
"2017034"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017035"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017036"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017037"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017038"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"2017039"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2017040"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017041"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"2017042"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017043"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2017044"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017045"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017046"	0	0	0.775821596244133	0.2241784	0	0	1	"PASS"	0.775821596244133	3	0.2241784	4	0.551643196244133	NA	3.2241783887324	"3-"
"2017047"	0	0	0.777777777777778	0.22222222	0	0	1	"PASS"	0.777777777777778	3	0.22222222	4	0.555555557777778	NA	3.22222221333333	"3-"
"2017048"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"2017049"	0	0.43609022556391	0.56390977	0	0	0	1	"PASS"	0.56390977	3	0.43609022556391	2	0.12781954443609	"yes"	2.56390976112782	"3+"
"2017050"	0	0.14356435643564	0.85643564	0	0	0	1	"PASS"	0.85643564	3	0.14356435643564	2	0.71287128356436	NA	2.85643563287128	"3+"
"2017051"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017052"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2017053"	0	0	0.0222222222222199	0.97777778	0	0	1	"PASS"	0.97777778	4	0.0222222222222199	3	0.95555555777778	NA	3.97777778666666	"4+"
"2017054"	0	0	0.586206896551725	0.4137931	0	0	1	"PASS"	0.586206896551725	3	0.4137931	4	0.172413796551725	"yes"	3.41379308965518	"3-"
"2017055"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017056"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017057"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2017058"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017059"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017060"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"2017061"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2017062"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017063"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017064"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017065"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017066"	0	0	0.8125	0.1875	0	0	1	"PASS"	0.8125	3	0.1875	4	0.625	NA	3.1875	"3-"
"2017067"	0	0	0.423285198555958	0.5767148	0	0	1	"PASS"	0.5767148	4	0.423285198555958	3	0.153429601444042	"yes"	3.57671479566787	"4+"
"2017068"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2017069"	0	0	0	0.666666666666667	0.33333333	0	1	"PASS"	0.666666666666667	4	0.33333333	5	0.333333336666667	NA	4.33333331666667	"4-"
"2018001"	0	0	0.65714285714286	0	0.34285714	0	1	"PASS"	0.65714285714286	3	0.34285714	5	0.31428571714286	NA	3.68571427142858	"4+"
"2018002"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018003"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018004"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018005"	0.5	0.5	0	0	0	0	1	"PASS"	0.5	1	0.5	2	0	"tie"	1.5	"1/2 tie"
"2018007"	0	0	0	0	0.83333333333333	0.16666667	1	"PASS"	0.83333333333333	5	0.16666667	6	0.66666666333333	NA	5.16666668666665	"5-"
"2018008"	0	0.5	0.5	0	0	0	1	"PASS"	0.5	2	0.5	3	0	"tie"	2.5	"2/3 tie"
"2018009"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018010"	0	0.25	0.75	0	0	0	1	"PASS"	0.75	3	0.25	2	0.5	NA	2.75	"3+"
"2018011"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018012"	0	0.30373831775701	0.69626168	0	0	0	1	"PASS"	0.69626168	3	0.30373831775701	2	0.39252336224299	NA	2.69626167551402	"3+"
"2018013"	0	0	0	0.666666666666667	0.33333333	0	1	"PASS"	0.666666666666667	4	0.33333333	5	0.333333336666667	NA	4.33333331666667	"4-"
"2018014"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"2018015"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"2018016"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018017"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"2018018"	0	0.32608695652174	0.67391304	0	0	0	1	"PASS"	0.67391304	3	0.32608695652174	2	0.34782608347826	NA	2.67391303304348	"3+"
"2018019"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018020"	0	0	0.886363636363638	0.11363636	0	0	1	"PASS"	0.886363636363638	3	0.11363636	4	0.772727276363638	NA	3.11363634909091	"3-"
"2018021"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018023"	0.83333333333333	0.16666667	0	0	0	0	1	"PASS"	0.83333333333333	1	0.16666667	2	0.66666666333333	NA	1.16666667333333	"1-"
"2018024"	0	0	0.412790697674418	0.5872093	0	0	1	"PASS"	0.5872093	4	0.412790697674418	3	0.174418602325582	"yes"	3.58720929302325	"4+"
"2018025"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018027"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018028"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018029"	0	0.912891986062718	0.08710801	0	0	0	1	"PASS"	0.912891986062718	2	0.08710801	3	0.825783976062718	NA	2.08710800212544	"2-"
"2018030"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018031"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018032"	0	0	0	0.666666666666667	0.33333333	0	1	"PASS"	0.666666666666667	4	0.33333333	5	0.333333336666667	NA	4.33333331666667	"4-"
"2018033"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018034"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018035"	0	0	0	0.666666666666667	0.33333333	0	1	"PASS"	0.666666666666667	4	0.33333333	5	0.333333336666667	NA	4.33333331666667	"4-"
"2018036"	0	0.43650793650794	0.56349206	0	0	0	1	"PASS"	0.56349206	3	0.43650793650794	2	0.12698412349206	"yes"	2.56349205301588	"3+"
"2018037"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018038"	0	0	0.0222222222222199	0.97777778	0	0	1	"PASS"	0.97777778	4	0.0222222222222199	3	0.95555555777778	NA	3.97777778666666	"4+"
"2018039"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018040"	0	0	0	0	0	1	1	"PASS"	1	6	0	NA	1	NA	6	"6"
"2018041"	0	0	0	0	0.35714285714286	0.64285714	1	"PASS"	0.64285714	6	0.35714285714286	5	0.28571428285714	NA	5.6428571257143	"6+"
"2018042"	0	0.92233856893543	0.07766143	0	0	0	1	"PASS"	0.92233856893543	2	0.07766143	3	0.84467713893543	NA	2.07766142787086	"2-"
"2018043"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"2018046"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018047"	0	0	0.543103448275863	0.45689655	0	0	1	"PASS"	0.543103448275863	3	0.45689655	4	0.0862068982758625	"tie"	3.45689654482759	"3/4 tie"
"2018048"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018049"	0	0	0	0.5655737704918	0.43442623	0	1	"PASS"	0.5655737704918	4	0.43442623	5	0.1311475404918	"yes"	4.4344262319672	"4-"
"2018050"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018051"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018052"	0	0	0	0.94444444444444	0.05555556	0	1	"PASS"	0.94444444444444	4	0.05555556	5	0.88888888444444	NA	4.05555557777776	"4-"
"2018053"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018201"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2018202"	0	0	0.494343891402715	0	0.50565611	0	1	"PASS"	0.50565611	5	0.494343891402715	3	0.011312218597285	"tie"	4.01131222420814	"5/3 tie"
"2018203"	0	0	0	0	0.83333333333333	0.16666667	1	"PASS"	0.83333333333333	5	0.16666667	6	0.66666666333333	NA	5.16666668666665	"5-"
"2018204"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018205"	0	0	0.25	0.75	0	0	1	"PASS"	0.75	4	0.25	3	0.5	NA	3.75	"4+"
"2018206-Z1"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018206-Z2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018207-Z1"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018207-Z2"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018208"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018209-Z1"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018209-Z2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018209-Z3"	0	0	0.00216450216450004	0.9978355	0	0	1	"PASS"	0.9978355	4	0.00216450216450004	3	0.9956709978355	NA	3.9978355064935	"4+"
"2018209-Z4"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018210"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2018211-Z1"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018211-Z2"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2018211-Z3"	0	0	0	0.59195402298851	0.40804598	0	1	"PASS"	0.59195402298851	4	0.40804598	5	0.18390804298851	"yes"	4.40804599195404	"4-"
"2019001"	0	0	0	0.67322834645669	0.32677165	0	1	"PASS"	0.67322834645669	4	0.32677165	5	0.34645669645669	NA	4.32677163582676	"4-"
"2019002"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2019003"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2019004"	0.16666666666667	0.83333333	0	0	0	0	1	"PASS"	0.83333333	2	0.16666666666667	1	0.66666666333333	NA	1.83333332666667	"2+"
"2019005"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019006"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019007"	0	0	0	0.666666666666667	0.33333333	0	1	"PASS"	0.666666666666667	4	0.33333333	5	0.333333336666667	NA	4.33333331666667	"4-"
"2019008"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019009"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2019010"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019011"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019012"	0	0	0	0.5	0.5	0	1	"PASS"	0.5	4	0.5	5	0	"tie"	4.5	"4/5 tie"
"2019013"	0	0	0	0.89473684210526	0.10526316	0	1	"PASS"	0.89473684210526	4	0.10526316	5	0.78947368210526	NA	4.10526316842104	"4-"
"2019015"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2019016"	0.25	0.75	0	0	0	0	1	"PASS"	0.75	2	0.25	1	0.5	NA	1.75	"2+"
"2019017"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019018"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019019"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"2019020"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019021"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2019022"	0	0	0.5	0.5	0	0	1	"PASS"	0.5	3	0.5	4	0	"tie"	3.5	"3/4 tie"
"2019023"	0	0	0.98076923076923	0.01923077	0	0	1	"PASS"	0.98076923076923	3	0.01923077	4	0.96153846076923	NA	3.01923077230769	"3-"
"2019024"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019025"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019026"	0	0	0	0.666666666666667	0.33333333	0	1	"PASS"	0.666666666666667	4	0.33333333	5	0.333333336666667	NA	4.33333331666667	"4-"
"2019027"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019028"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019029"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019030"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019031"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019032"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019033"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019034"	0	0	0.857142857142857	0.14285714	0	0	1	"PASS"	0.857142857142857	3	0.14285714	4	0.714285717142857	NA	3.14285713142857	"3-"
"2019035"	1	0	0	0	0	0	1	"PASS"	1	1	0	NA	1	NA	1	"1"
"2019037"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2019038"	0	0	1	0	0	0	1	"PASS"	1	3	0	NA	1	NA	3	"3"
"2019039"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019040"	0	0	0.892335766423358	0.10766423	0	0	1	"PASS"	0.892335766423358	3	0.10766423	4	0.784671536423358	NA	3.10766421927007	"3-"
"2019041"	0	0	0.75	0.25	0	0	1	"PASS"	0.75	3	0.25	4	0.5	NA	3.25	"3-"
"2019042"	0	0	0.244318181818183	0.75568182	0	0	1	"PASS"	0.75568182	4	0.244318181818183	3	0.511363638181817	NA	3.75568182545455	"4+"
"2019043"	0	0	0.0597165991902825	0.666666666666667	0.27361673	0	1	"PASS"	0.666666666666667	4	0.27361673	5	0.393049936666667	NA	4.21390011423751	"4-"
"2019044"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019045"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019046"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019047"	0	0	0	0	1	0	1	"PASS"	1	5	0	NA	1	NA	5	"5"
"2019048"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
"2019049"	0	0	0	1	0	0	1	"PASS"	1	4	0	NA	1	NA	4	"4"
